Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14284.0,30,3,1299.65,4,3,4,434,11,Potential Loyalists
14285.0,21,8,3284.42,4,4,5,445,13,Champions
14286.0,23,7,8479.76,4,4,5,445,13,Champions
14287.0,8,3,176.63,5,3,1,531,9,Others
14288.0,213,1,426.6,2,1,2,212,5,Hibernating
14289.0,8,6,911.26,5,4,3,543,12,Loyal Customers
14290.0,11,8,4516.56,5,4,5,545,14,Champions
14291.0,1,23,7904.1,5,5,5,555,15,Champions
14292.0,7,16,9226.25,5,5,5,555,15,Champions
14293.0,3,9,2903.01,5,5,4,554,14,Champions
14294.0,407,1,375.34,2,1,2,212,5,Hibernating
14295.0,40,5,2362.91,4,4,4,444,12,Champions
14296.0,421,2,456.40000000000003,1,2,2,122,5,Hibernating
14297.0,17,4,1305.33,5,3,4,534,12,Potential Loyalists
14298.0,8,82,91194.49,5,5,5,555,15,Champions
14299.0,8,27,14070.25,5,5,5,555,15,Champions
14300.0,18,1,43.2,5,1,1,511,7,Others
14301.0,117,4,1992.18,3,3,4,334,10,Others
14302.0,430,3,742.9000000000001,1,3,3,133,7,At Risk
14303.0,407,2,277.94,2,2,1,221,5,Hibernating
14304.0,222,3,1725.01,2,3,4,234,9,At Risk
14305.0,71,3,1858.96,3,3,4,334,10,Others
14306.0,51,6,3151.4,4,4,5,445,13,Champions
14307.0,88,10,4287.92,3,5,5,355,13,Loyal Customers
14308.0,549,2,1147.02,1,2,3,123,6,Others
14309.0,8,11,3780.81,5,5,5,555,15,Champions
14310.0,432,1,492.1,1,1,2,112,4,Hibernating
14311.0,242,2,516.45,2,2,2,222,6,Hibernating
14312.0,46,11,3090.29,4,5,5,455,14,Champions
14314.0,106,2,229.8,3,2,1,321,6,Others
14315.0,44,8,3197.82,4,4,5,445,13,Champions
14316.0,422,5,1370.34,1,4,4,144,9,At Risk
14317.0,64,1,508.58000000000004,3,1,2,312,6,Others
14318.0,460,1,158.02,1,1,1,111,3,Hibernating
14319.0,424,1,494.85,1,1,2,112,4,Hibernating
14320.0,206,5,1346.75,2,4,4,244,10,At Risk
14321.0,10,7,2218.06,5,4,4,544,13,Champions
14322.0,429,4,474.1,1,3,2,132,6,Others
14323.0,114,2,605.0600000000001,3,2,2,322,7,Others
14324.0,409,2,701.61,2,2,3,223,7,Others
14325.0,569,1,245.48000000000002,1,1,1,111,3,Hibernating
14326.0,242,3,940.98,2,3,3,233,8,At Risk
14327.0,163,6,1894.93,3,4,4,344,11,Loyal Customers
14328.0,438,1,445.05,1,1,2,112,4,Hibernating
14329.0,17,15,9887.62,5,5,5,555,15,Champions
14330.0,623,1,200.63,1,1,1,111,3,Hibernating
14331.0,124,2,462.65999999999997,3,2,2,322,7,Others
14332.0,22,5,1917.41,4,4,4,444,12,Champions
14333.0,67,1,415.2,3,1,2,312,6,Others
14334.0,16,12,4318.48,5,5,5,555,15,Champions
14335.0,16,2,454.86,5,2,2,522,9,Potential Loyalists
14336.0,16,4,1614.91,5,3,4,534,12,Potential Loyalists
14338.0,161,3,928.1,3,3,3,333,9,Others
14339.0,242,2,620.27,2,2,3,223,7,Others
14340.0,218,1,134.7,2,1,1,211,4,Hibernating
14341.0,45,18,4452.02,4,5,5,455,14,Champions
14342.0,21,6,918.44,4,4,3,443,11,Loyal Customers
14343.0,421,4,1079.66,1,3,3,133,7,At Risk
14344.0,127,20,2993.05,3,5,5,355,13,Loyal Customers
14345.0,38,1,108.97999999999999,4,1,1,411,6,Others
14346.0,120,5,2315.75,3,4,4,344,11,Loyal Customers
14347.0,736,1,82.6,1,1,1,111,3,Hibernating
14348.0,260,1,409.57,2,1,2,212,5,Hibernating
14349.0,10,1,133.5,5,1,1,511,7,Others
14350.0,274,3,972.03,2,3,3,233,8,At Risk
14351.0,164,1,51.0,3,1,1,311,5,Others
14352.0,157,4,1078.96,3,3,3,333,9,Others
14353.0,215,3,376.5,2,3,2,232,7,Others
14354.0,5,2,163.62,5,2,1,521,8,Others
14355.0,365,3,840.0500000000001,2,3,3,233,8,At Risk
14356.0,79,2,701.23,3,2,3,323,8,Others
14357.0,43,1,225.12,4,1,1,411,6,Others
14358.0,389,2,400.06,2,2,2,222,6,Hibernating
14359.0,19,3,912.18,5,3,3,533,11,Potential Loyalists
14360.0,31,4,2118.03,4,3,4,434,11,Potential Loyalists
14361.0,578,1,214.70999999999998,1,1,1,111,3,Hibernating
14362.0,22,1,151.5,4,1,1,411,6,Others
14363.0,402,2,227.47000000000003,2,2,1,221,5,Hibernating
14364.0,108,8,3717.35,3,4,5,345,12,Loyal Customers
14365.0,394,2,634.68,2,2,3,223,7,Others
14366.0,525,1,136.0,1,1,1,111,3,Hibernating
14367.0,8,16,9227.82,5,5,5,555,15,Champions
14368.0,319,1,155.0,2,1,1,211,4,Hibernating
14369.0,642,2,469.13,1,2,2,122,5,Hibernating
14370.0,450,6,1175.78,1,4,3,143,8,At Risk
14371.0,295,1,100.5,2,1,1,211,4,Hibernating
14372.0,443,2,860.08,1,2,3,123,6,Others
14373.0,358,1,76.55,2,1,1,211,4,Hibernating
14374.0,541,1,108.0,1,1,1,111,3,Hibernating
14375.0,185,3,1106.82,3,3,3,333,9,Others
14376.0,683,1,215.46,1,1,1,111,3,Hibernating
14377.0,191,2,617.05,2,2,3,223,7,Others
14378.0,621,1,131.25,1,1,1,111,3,Hibernating
14379.0,44,4,1265.16,4,3,4,434,11,Potential Loyalists
14380.0,682,1,48.96,1,1,1,111,3,Hibernating
14381.0,52,2,625.9399999999999,4,2,3,423,9,Potential Loyalists
14382.0,26,2,1193.6299999999999,4,2,3,423,9,Potential Loyalists
14383.0,38,3,1247.69,4,3,4,434,11,Potential Loyalists
14384.0,500,1,58.5,1,1,1,111,3,Hibernating
14385.0,9,3,202.11,5,3,1,531,9,Others
14386.0,296,1,142.4,2,1,1,211,4,Hibernating
14387.0,32,3,1727.6,4,3,4,434,11,Potential Loyalists
14388.0,10,16,6388.2,5,5,5,555,15,Champions
14389.0,65,5,1898.01,3,4,4,344,11,Loyal Customers
14390.0,10,13,6150.03,5,5,5,555,15,Champions
14391.0,576,1,135.6,1,1,1,111,3,Hibernating
14392.0,432,1,266.4,1,1,1,111,3,Hibernating
14393.0,218,1,67.95,2,1,1,211,4,Hibernating
14394.0,564,1,93.8,1,1,1,111,3,Hibernating
14395.0,2,20,7801.93,5,5,5,555,15,Champions
14396.0,65,7,1969.38,3,4,4,344,11,Loyal Customers
14397.0,2,19,2612.96,5,5,4,554,14,Champions
14398.0,401,2,707.79,2,2,3,223,7,Others
14399.0,394,8,2108.21,2,4,4,244,10,At Risk
14400.0,149,3,1732.47,3,3,4,334,10,Others
14401.0,4,22,6795.9,5,5,5,555,15,Champions
14402.0,652,1,285.6,1,1,2,112,4,Hibernating
14403.0,130,6,1880.51,3,4,4,344,11,Loyal Customers
14404.0,33,13,2724.13,4,5,4,454,13,Champions
14405.0,386,1,195.0,2,1,1,211,4,Hibernating
14406.0,119,1,156.75,3,1,1,311,5,Others
14407.0,107,6,2157.73,3,4,4,344,11,Loyal Customers
14408.0,10,11,4102.27,5,5,5,555,15,Champions
14409.0,71,9,3427.29,3,5,5,355,13,Loyal Customers
14410.0,92,11,2631.9,3,5,4,354,12,Loyal Customers
14411.0,310,1,1063.0,2,1,3,213,6,Others
14412.0,42,3,1426.19,4,3,4,434,11,Potential Loyalists
14413.0,362,4,764.52,2,3,3,233,8,At Risk
14414.0,91,8,2399.33,3,4,4,344,11,Loyal Customers
14415.0,1,23,11980.09,5,5,5,555,15,Champions
14416.0,22,2,490.22,4,2,2,422,8,Potential Loyalists
14417.0,387,1,524.65,2,1,2,212,5,Hibernating
14418.0,3,3,1937.25,5,3,4,534,12,Potential Loyalists
14419.0,10,7,1254.64,5,4,4,544,13,Champions
14420.0,99,4,1639.17,3,3,4,334,10,Others
14421.0,57,6,2469.37,4,4,4,444,12,Champions
14422.0,0,19,10271.52,5,5,5,555,15,Champions
14423.0,218,3,916.6099999999999,2,3,3,233,8,At Risk
14424.0,17,1,322.08,5,1,2,512,8,Potential Loyalists
14425.0,434,3,661.39,1,3,3,133,7,At Risk
14426.0,23,17,11727.94,4,5,5,455,14,Champions
14427.0,50,4,1263.52,4,3,4,434,11,Potential Loyalists
14428.0,7,5,1224.06,5,4,4,544,13,Champions
14429.0,403,1,516.28,2,1,2,212,5,Hibernating
14430.0,511,3,1220.9,1,3,3,133,7,At Risk
14431.0,302,4,2614.2,2,3,4,234,9,At Risk
14432.0,9,6,2248.5,5,4,4,544,13,Champions
14433.0,465,1,280.7,1,1,1,111,3,Hibernating
14434.0,21,6,1372.8,4,4,4,444,12,Champions
14435.0,501,1,90.42,1,1,1,111,3,Hibernating
14436.0,98,2,271.70000000000005,3,2,1,321,6,Others
14437.0,365,5,873.34,2,4,3,243,9,At Risk
14438.0,306,1,131.9,2,1,1,211,4,Hibernating
14439.0,319,5,9443.04,2,4,5,245,11,At Risk
14440.0,8,13,5982.03,5,5,5,555,15,Champions
14441.0,0,11,4611.6900000000005,5,5,5,555,15,Champions
14442.0,204,7,5367.0199999999995,2,4,5,245,11,At Risk
14443.0,53,5,2082.97,4,4,4,444,12,Champions
14444.0,456,1,120.44,1,1,1,111,3,Hibernating
14445.0,455,1,221.65,1,1,1,111,3,Hibernating
14446.0,0,5,1200.28,5,4,3,543,12,Loyal Customers
14447.0,18,6,1711.73,5,4,4,544,13,Champions
14448.0,9,2,375.35,5,2,2,522,9,Potential Loyalists
14449.0,18,8,2230.96,5,4,4,544,13,Champions
14450.0,180,7,1128.44,3,4,3,343,10,Loyal Customers
14451.0,60,12,3258.68,3,5,5,355,13,Loyal Customers
14452.0,10,4,658.95,5,3,3,533,11,Potential Loyalists
14453.0,190,1,119.93,2,1,1,211,4,Hibernating
14454.0,376,5,977.3,2,4,3,243,9,At Risk
14455.0,432,4,617.72,1,3,3,133,7,At Risk
14456.0,5,9,3017.28,5,5,5,555,15,Champions
14457.0,310,1,113.64,2,1,1,211,4,Hibernating
14458.0,380,1,228.07,2,1,1,211,4,Hibernating
14459.0,155,2,5375.741,3,2,5,325,10,Others
14460.0,110,9,1093.5,3,5,3,353,11,Loyal Customers
14461.0,148,13,6676.91,3,5,5,355,13,Loyal Customers
14462.0,66,12,2242.81,3,5,4,354,12,Loyal Customers
14463.0,98,4,786.5699999999999,3,3,3,333,9,Others
14464.0,568,2,111.0,1,2,1,121,4,Hibernating
14465.0,246,11,3925.85,2,5,5,255,12,At Risk
14466.0,29,13,4267.15,4,5,5,455,14,Champions
14467.0,17,12,2203.2400000000002,5,5,4,554,14,Champions
14468.0,733,1,204.24,1,1,1,111,3,Hibernating
14469.0,416,4,2093.46,1,3,4,134,8,At Risk
14470.0,11,3,712.04,5,3,3,533,11,Potential Loyalists
14471.0,591,2,400.95,1,2,2,122,5,Hibernating
14472.0,103,9,2118.72,3,5,4,354,12,Loyal Customers
14473.0,74,2,234.34000000000003,3,2,1,321,6,Others
14474.0,46,2,1258.8899999999999,4,2,4,424,10,Potential Loyalists
14475.0,71,4,1151.15,3,3,3,333,9,Others
14476.0,257,1,193.0,2,1,1,211,4,Hibernating
14477.0,19,7,1969.6,5,4,4,544,13,Champions
14478.0,382,4,1276.66,2,3,4,234,9,At Risk
14479.0,253,4,1124.71,2,3,3,233,8,At Risk
14480.0,11,4,1299.52,5,3,4,534,12,Potential Loyalists
14481.0,164,5,2284.69,3,4,4,344,11,Loyal Customers
14482.0,18,12,4306.72,5,5,5,555,15,Champions
14483.0,281,2,257.1,2,2,1,221,5,Hibernating
14484.0,50,4,1070.98,4,3,3,433,10,Potential Loyalists
14485.0,38,1,162.8,4,1,1,411,6,Others
14486.0,511,2,175.5,1,2,1,121,4,Hibernating
14487.0,26,7,1266.27,4,4,4,444,12,Champions
14488.0,67,1,1064.28,3,1,3,313,7,Others
14489.0,207,4,1574.93,2,3,4,234,9,At Risk
14490.0,406,2,1273.47,2,2,4,224,8,Others
14491.0,175,2,340.93,3,2,2,322,7,Others
14492.0,430,7,1921.91,1,4,4,144,9,At Risk
14493.0,7,10,5087.86,5,5,5,555,15,Champions
14494.0,25,3,401.46,4,3,2,432,9,Potential Loyalists
14495.0,50,3,174.8,4,3,1,431,8,Others
14496.0,311,7,2363.89,2,4,4,244,10,At Risk
14497.0,309,2,697.0600000000001,2,2,3,223,7,Others
14498.0,42,10,3900.83,4,5,5,455,14,Champions
14499.0,26,7,2101.79,4,4,4,444,12,Champions
14500.0,88,3,356.85,3,3,2,332,8,Others
14501.0,183,2,251.21,3,2,1,321,6,Others
14502.0,19,11,2429.83,5,5,4,554,14,Champions
14503.0,3,6,3543.26,5,4,5,545,14,Champions
14504.0,47,4,673.26,4,3,3,433,10,Potential Loyalists
14505.0,17,19,11879.08,5,5,5,555,15,Champions
14506.0,17,7,2960.25,5,4,5,545,14,Champions
14507.0,23,11,3216.7400000000002,4,5,5,455,14,Champions
14508.0,22,5,822.92,4,4,3,443,11,Loyal Customers
14509.0,534,1,110.95,1,1,1,111,3,Hibernating
14510.0,375,3,979.85,2,3,3,233,8,At Risk
14511.0,11,5,1314.81,5,4,4,544,13,Champions
14512.0,187,7,1215.97,3,4,3,343,10,Loyal Customers
14513.0,100,6,788.01,3,4,3,343,10,Loyal Customers
14514.0,61,9,4380.04,3,5,5,355,13,Loyal Customers
14515.0,17,12,3724.06,5,5,5,555,15,Champions
14516.0,516,1,151.17,1,1,1,111,3,Hibernating
14517.0,33,2,330.45,4,2,2,422,8,Potential Loyalists
14518.0,64,1,174.37,3,1,1,311,5,Others
14519.0,683,2,203.14,1,2,1,121,4,Hibernating
14520.0,1,2,270.6,5,2,1,521,8,Others
14521.0,491,1,199.45000000000002,1,1,1,111,3,Hibernating
14522.0,24,8,1748.42,4,4,4,444,12,Champions
14523.0,108,1,241.09,3,1,1,311,5,Others
14524.0,31,13,2909.86,4,5,4,454,13,Champions
14525.0,19,17,8026.54,5,5,5,555,15,Champions
14526.0,389,1,258.65,2,1,1,211,4,Hibernating
14527.0,2,122,27246.88,5,5,5,555,15,Champions
14528.0,37,1,364.21999999999997,4,1,2,412,7,Potential Loyalists
14529.0,60,3,578.61,3,3,2,332,8,Others
14530.0,25,16,6088.87,4,5,5,455,14,Champions
14531.0,479,1,376.34,1,1,2,112,4,Hibernating
14532.0,236,11,3845.78,2,5,5,255,12,At Risk
14533.0,24,11,3466.37,4,5,5,455,14,Champions
14534.0,2,26,6187.66,5,5,5,555,15,Champions
14535.0,60,9,5973.2300000000005,3,5,5,355,13,Loyal Customers
14536.0,259,1,170.95,2,1,1,211,4,Hibernating
14537.0,57,2,641.4,4,2,3,423,9,Potential Loyalists
14538.0,64,5,1370.8400000000001,3,4,4,344,11,Loyal Customers
14539.0,15,2,537.48,5,2,2,522,9,Potential Loyalists
14540.0,9,11,3709.64,5,5,5,555,15,Champions
14541.0,58,14,2491.38,4,5,4,454,13,Champions
14542.0,185,1,103.25,3,1,1,311,5,Others
14543.0,28,39,14587.87,4,5,5,455,14,Champions
14544.0,24,3,2938.53,4,3,5,435,12,Potential Loyalists
14545.0,674,1,349.25,1,1,2,112,4,Hibernating
14546.0,5,11,5184.84,5,5,5,555,15,Champions
14547.0,3,8,3974.75,5,4,5,545,14,Champions
14548.0,150,9,2541.29,3,5,4,354,12,Loyal Customers
14549.0,311,4,913.6,2,3,3,233,8,At Risk
14550.0,10,4,1345.06,5,3,4,534,12,Potential Loyalists
14551.0,18,7,878.09,5,4,3,543,12,Loyal Customers
14552.0,151,3,507.93,3,3,2,332,8,Others
14553.0,19,9,1818.6,5,5,4,554,14,Champions
14554.0,10,4,2279.4900000000002,5,3,4,534,12,Potential Loyalists
14555.0,57,6,2304.03,4,4,4,444,12,Champions
14556.0,596,3,815.69,1,3,3,133,7,At Risk
14557.0,85,1,788.38,3,1,3,313,7,Others
14558.0,654,3,655.5,1,3,3,133,7,At Risk
14559.0,390,1,75.6,2,1,1,211,4,Hibernating
14560.0,7,44,6114.03,5,5,5,555,15,Champions
14561.0,75,3,1080.76,3,3,3,333,9,Others
14562.0,3,26,6638.150000000001,5,5,5,555,15,Champions
14563.0,509,2,640.54,1,2,3,123,6,Others
14564.0,434,2,2605.62,1,2,4,124,7,Others
14565.0,95,5,3859.2200000000003,3,4,5,345,12,Loyal Customers
14566.0,110,4,4092.0,3,3,5,335,11,Others
14567.0,56,2,1530.3600000000001,4,2,4,424,10,Potential Loyalists
14568.0,435,1,919.7,1,1,3,113,5,Others
14569.0,1,4,597.3299999999999,5,3,2,532,10,Potential Loyalists
14570.0,280,3,613.75,2,3,3,233,8,At Risk
14571.0,425,1,160.0,1,1,1,111,3,Hibernating
14572.0,3,11,5526.88,5,5,5,555,15,Champions
14573.0,179,13,2163.12,3,5,4,354,12,Loyal Customers
14574.0,732,1,143.70000000000002,1,1,1,111,3,Hibernating
14575.0,488,1,420.22,1,1,2,112,4,Hibernating
14576.0,372,1,35.400000000000006,2,1,1,211,4,Hibernating
14577.0,12,7,1364.15,5,4,4,544,13,Champions
14578.0,3,1,168.63,5,1,1,511,7,Others
14579.0,432,1,105.56,1,1,1,111,3,Hibernating
14580.0,518,1,14.850000000000001,1,1,1,111,3,Hibernating
14581.0,16,2,409.65,5,2,2,522,9,Potential Loyalists
14582.0,40,1,114.11,4,1,1,411,6,Others
14583.0,5,8,1660.29,5,4,4,544,13,Champions
14584.0,169,8,1738.16,3,4,4,344,11,Loyal Customers
14585.0,50,5,1143.27,4,4,3,443,11,Loyal Customers
14586.0,276,1,237.36,2,1,1,211,4,Hibernating
14587.0,18,9,1580.29,5,5,4,554,14,Champions
14588.0,578,1,135.39,1,1,1,111,3,Hibernating
14589.0,371,1,39.75,2,1,1,211,4,Hibernating
14590.0,424,20,2993.37,1,5,5,155,11,At Risk
14591.0,15,4,1320.21,5,3,4,534,12,Potential Loyalists
14592.0,35,3,557.94,4,3,2,432,9,Potential Loyalists
14593.0,21,12,3665.5299999999997,4,5,5,455,14,Champions
14594.0,7,2,363.33,5,2,2,522,9,Potential Loyalists
14595.0,19,8,2164.45,5,4,4,544,13,Champions
14596.0,626,1,222.22000000000003,1,1,1,111,3,Hibernating
14597.0,11,6,2184.63,5,4,4,544,13,Champions
14598.0,44,2,384.04,4,2,2,422,8,Potential Loyalists
14599.0,390,2,457.89,2,2,2,222,6,Hibernating
14600.0,305,2,865.1700000000001,2,2,3,223,7,Others
14601.0,10,1,213.96,5,1,1,511,7,Others
14602.0,656,1,205.35999999999999,1,1,1,111,3,Hibernating
14603.0,274,1,660.0,2,1,3,213,6,Others
14604.0,633,1,143.85999999999999,1,1,1,111,3,Hibernating
14605.0,374,4,921.5600000000001,2,3,3,233,8,At Risk
14606.0,1,192,29951.37,5,5,5,555,15,Champions
14607.0,15,22,23763.13,5,5,5,555,15,Champions
14608.0,4,11,3352.94,5,5,5,555,15,Champions
14609.0,72,10,1486.2,3,5,4,354,12,Loyal Customers
14610.0,395,2,24.35,2,2,1,221,5,Hibernating
14611.0,443,2,604.3299999999999,1,2,2,122,5,Hibernating
14612.0,415,1,877.7,1,1,3,113,5,Others
14613.0,680,1,76.32000000000001,1,1,1,111,3,Hibernating
14614.0,386,1,295.13,2,1,2,212,5,Hibernating
14615.0,394,5,951.76,2,4,3,243,9,At Risk
14616.0,242,5,527.78,2,4,2,242,8,Others
14617.0,402,2,190.47000000000003,2,2,1,221,5,Hibernating
14618.0,9,7,1342.32,5,4,4,544,13,Champions
14619.0,245,2,1291.24,2,2,4,224,8,Others
14620.0,205,2,412.78000000000003,2,2,2,222,6,Hibernating
14621.0,1,9,3000.57,5,5,5,555,15,Champions
14622.0,184,1,320.58000000000004,3,1,2,312,6,Others
14623.0,32,10,2016.98,4,5,4,454,13,Champions
14624.0,57,6,814.07,4,4,3,443,11,Loyal Customers
14625.0,196,11,4497.88,2,5,5,255,12,At Risk
14626.0,23,11,5410.92,4,5,5,455,14,Champions
14627.0,379,1,462.75,2,1,2,212,5,Hibernating
14628.0,91,5,1998.0,3,4,4,344,11,Loyal Customers
14629.0,4,2,955.26,5,2,3,523,10,Potential Loyalists
14630.0,484,1,338.65,1,1,2,112,4,Hibernating
14631.0,50,6,2025.69,4,4,4,444,12,Champions
14632.0,262,1,114.56,2,1,1,211,4,Hibernating
14633.0,266,1,344.90000000000003,2,1,2,212,5,Hibernating
14634.0,437,4,2124.46,1,3,4,134,8,At Risk
14635.0,453,1,215.22,1,1,1,111,3,Hibernating
14636.0,36,2,609.85,4,2,3,423,9,Potential Loyalists
14637.0,677,1,106.67999999999999,1,1,1,111,3,Hibernating
14638.0,50,1,443.6,4,1,2,412,7,Potential Loyalists
14639.0,52,9,4978.96,4,5,5,455,14,Champions
14640.0,24,10,3649.36,4,5,5,455,14,Champions
14641.0,21,1,110.46,4,1,1,411,6,Others
14642.0,58,1,96.12,4,1,1,411,6,Others
14643.0,170,5,1679.89,3,4,4,344,11,Loyal Customers
14644.0,67,7,2247.72,3,4,4,344,11,Loyal Customers
14645.0,156,3,876.89,3,3,3,333,9,Others
14646.0,1,151,528602.52,5,5,5,555,15,Champions
14647.0,201,2,506.04,2,2,2,222,6,Hibernating
14648.0,416,15,4466.65,1,5,5,155,11,At Risk
14649.0,4,9,3651.19,5,5,5,555,15,Champions
14650.0,589,1,62.5,1,1,1,111,3,Hibernating
14651.0,67,9,2025.52,3,5,4,354,12,Loyal Customers
14652.0,77,1,114.18,3,1,1,311,5,Others
14653.0,1,12,3593.06,5,5,5,555,15,Champions
14654.0,738,1,246.86,1,1,1,111,3,Hibernating
14655.0,8,7,3878.51,5,4,5,545,14,Champions
14656.0,169,5,790.0,3,4,3,343,10,Loyal Customers
14657.0,17,6,1450.19,5,4,4,544,13,Champions
14658.0,5,2,247.15,5,2,1,521,8,Others
14659.0,8,9,2529.93,5,5,4,554,14,Champions
14660.0,86,2,285.74,3,2,2,322,7,Others
14661.0,26,1,107.95,4,1,1,411,6,Others
14662.0,28,7,1376.43,4,4,4,444,12,Champions
14663.0,430,2,490.6,1,2,2,122,5,Hibernating
14664.0,19,2,636.24,5,2,3,523,10,Potential Loyalists
14665.0,60,7,2749.65,3,4,4,344,11,Loyal Customers
14666.0,24,1,195.25,4,1,1,411,6,Others
14667.0,10,54,20395.34,5,5,5,555,15,Champions
14668.0,445,1,111.63,1,1,1,111,3,Hibernating
14669.0,241,7,3216.78,2,4,5,245,11,At Risk
14670.0,280,3,583.33,2,3,2,232,7,Others
14671.0,549,2,1127.45,1,2,3,123,6,Others
14672.0,234,4,1113.14,2,3,3,233,8,At Risk
14673.0,3,7,3037.32,5,4,5,545,14,Champions
14674.0,509,1,173.66,1,1,1,111,3,Hibernating
14675.0,16,2,1015.58,5,2,3,523,10,Potential Loyalists
14676.0,31,12,8356.79,4,5,5,455,14,Champions
14677.0,592,1,184.91,1,1,1,111,3,Hibernating
14678.0,579,1,403.39,1,1,2,112,4,Hibernating
14679.0,381,3,1289.44,2,3,4,234,9,At Risk
14680.0,25,58,55688.5,4,5,5,455,14,Champions
14681.0,71,6,875.1500000000001,3,4,3,343,10,Loyal Customers
14682.0,187,6,1514.81,3,4,4,344,11,Loyal Customers
14683.0,588,1,146.56,1,1,1,111,3,Hibernating
14684.0,25,6,1430.03,4,4,4,444,12,Champions
14685.0,576,8,4536.64,1,4,5,145,10,At Risk
14686.0,414,5,852.53,1,4,3,143,8,At Risk
14687.0,106,3,1402.06,3,3,4,334,10,Others
14688.0,7,28,7190.42,5,5,5,555,15,Champions
14689.0,208,1,112.8,2,1,1,211,4,Hibernating
14690.0,44,4,777.68,4,3,3,433,10,Potential Loyalists
14691.0,30,5,2114.33,4,4,4,444,12,Champions
14692.0,137,12,1715.1399999999999,3,5,4,354,12,Loyal Customers
14693.0,264,7,1165.36,2,4,3,243,9,At Risk
14694.0,617,1,244.31,1,1,1,111,3,Hibernating
14695.0,519,3,1534.22,1,3,4,134,8,At Risk
14696.0,4,8,2473.28,5,4,4,544,13,Champions
14697.0,218,2,188.60999999999999,2,2,1,221,5,Hibernating
14698.0,1,5,1217.27,5,4,3,543,12,Loyal Customers
14699.0,214,4,702.6,2,3,3,233,8,At Risk
14700.0,32,5,3076.06,4,4,5,445,13,Champions
14701.0,10,15,4487.11,5,5,5,555,15,Champions
14702.0,1,29,6368.78,5,5,5,555,15,Champions
14703.0,14,1,318.17,5,1,2,512,8,Potential Loyalists
14704.0,11,11,1752.92,5,5,4,554,14,Champions
14705.0,198,1,179.0,2,1,1,211,4,Hibernating
14706.0,618,1,367.54,1,1,2,112,4,Hibernating
14707.0,435,2,139.2,1,2,1,121,4,Hibernating
14708.0,2,5,1793.22,5,4,4,544,13,Champions
14709.0,15,25,8886.33,5,5,5,555,15,Champions
14710.0,14,13,1899.79,5,5,4,554,14,Champions
14711.0,10,11,2839.62,5,5,4,554,14,Champions
14712.0,29,4,1328.0700000000002,4,3,4,434,11,Potential Loyalists
14713.0,9,21,5115.76,5,5,5,555,15,Champions
14714.0,24,4,906.24,4,3,3,433,10,Potential Loyalists
14715.0,24,8,1825.45,4,4,4,444,12,Champions
14716.0,43,3,543.28,4,3,2,432,9,Potential Loyalists
14717.0,733,1,81.3,1,1,1,111,3,Hibernating
14718.0,410,1,226.42,2,1,1,211,4,Hibernating
14719.0,1,5,1581.84,5,4,4,544,13,Champions
14720.0,5,3,663.81,5,3,3,533,11,Potential Loyalists
14721.0,379,1,109.07,2,1,1,211,4,Hibernating
14722.0,147,3,489.52,3,3,2,332,8,Others
14723.0,10,11,1803.06,5,5,4,554,14,Champions
14724.0,590,1,341.9,1,1,2,112,4,Hibernating
14725.0,24,4,1252.74,4,3,4,434,11,Potential Loyalists
14726.0,654,1,116.5,1,1,1,111,3,Hibernating
14727.0,274,3,463.72999999999996,2,3,2,232,7,Others
14728.0,413,1,190.58,1,1,1,111,3,Hibernating
14729.0,373,3,586.24,2,3,2,232,7,Others
14730.0,1,8,1897.57,5,4,4,544,13,Champions
14731.0,47,3,380.02,4,3,2,432,9,Potential Loyalists
14732.0,8,19,5517.07,5,5,5,555,15,Champions
14733.0,16,15,14335.15,5,5,5,555,15,Champions
14734.0,425,4,1056.42,1,3,3,133,7,At Risk
14735.0,3,56,12240.16,5,5,5,555,15,Champions
14736.0,485,2,374.05,1,2,2,122,5,Hibernating
14737.0,3,4,3554.17,5,3,5,535,13,Potential Loyalists
14738.0,42,9,1821.9,4,5,4,454,13,Champions
14739.0,4,25,11573.62,5,5,5,555,15,Champions
14740.0,197,11,4161.06,2,5,5,255,12,At Risk
14741.0,11,7,1713.09,5,4,4,544,13,Champions
14742.0,435,1,579.85,1,1,2,112,4,Hibernating
14743.0,592,1,50.48,1,1,1,111,3,Hibernating
14744.0,16,14,3660.08,5,5,5,555,15,Champions
14745.0,112,12,2551.41,3,5,4,354,12,Loyal Customers
14746.0,406,4,593.5,2,3,2,232,7,Others
14747.0,249,1,328.2,2,1,2,212,5,Hibernating
14748.0,29,10,2681.9,4,5,4,454,13,Champions
14749.0,479,1,310.15,1,1,2,112,4,Hibernating
14750.0,736,1,112.03,1,1,1,111,3,Hibernating
14751.0,684,2,126.45,1,2,1,121,4,Hibernating
14752.0,43,1,389.64,4,1,2,412,7,Potential Loyalists
14753.0,87,2,869.51,3,2,3,323,8,Others
14754.0,44,6,1547.93,4,4,4,444,12,Champions
14755.0,9,25,9972.550000000001,5,5,5,555,15,Champions
14756.0,15,3,2653.76,5,3,4,534,12,Potential Loyalists
14757.0,75,1,420.5,3,1,2,312,6,Others
14758.0,144,7,2864.97,3,4,4,344,11,Loyal Customers
14759.0,4,3,1625.97,5,3,4,534,12,Potential Loyalists
14760.0,297,1,89.2,2,1,1,211,4,Hibernating
